ID,Name,Age,Nationality,Overall,Potential,Club, Value , Wage ,Special
189354,Susaeta,29.00,Spain,78.00,78.00,Athletic Club de Bilbao, 10M , 30K ,1899.00
153260,Hilton,39.00,Brazil,78.00,78.00,Montpellier Hérault SC, 700K , 18K ,1834.00
187052,Y. M'Vila,27.00,France,78.00,81.00,Rubin Kazan, 10.5M , 44K ,2028.00
211119,Pedro Santos,29.00,Portugal,78.00,78.00,Columbus Crew SC, 10M , 11K ,1916.00
212911,Hernâni,25.00,Portugal,78.00,79.00,FC Porto, 12.5M , 15K ,1816.00
225199,V. Koziello,21.00,France,78.00,85.00,OGC Nice, 14.5M , 28K ,2076.00
199602,J. Guidetti,25.00,Sweden,78.00,82.00,RC Celta de Vigo, 13.5M , 28K ,1881.00
194996,Borja Bastón,24.00,Spain,78.00,83.00,Málaga CF, 14M , 65K ,1739.00
158133,J. Farfán,32.00,Peru,78.00,78.00,Lokomotiv Moscow, 8M , 45K ,1995.00
186805,J. Montero,27.00,Ecuador,78.00,78.00,Getafe CF, 11M , 68K ,1900.00
201143,A. Mandi,25.00,Algeria,78.00,83.00,Real Betis Balompié, 11.5M , 23K ,1938.00
198584,K. Mbodj,27.00,Senegal,78.00,80.00,RSC Anderlecht, 10M , 24K ,1857.00
201144,M. Badelj,28.00,Croatia,78.00,78.00,Fiorentina, 10.5M , 64K ,2012.00
219576,R. Battaglia,25.00,Argentina,78.00,80.00,Sporting CP, 12.5M , 18K ,2073.00
165560,M. Ruben,30.00,Argentina,78.00,78.00,Rosario Central, 10M , 23K ,1904.00
123576,M. Borriello,35.00,Italy,78.00,78.00,Ferrara (SPAL), 4.8M , 15K ,1763.00
198329,Rodrigo,26.00,Spain,78.00,81.00,Valencia CF, 13M , 36K ,1938.00
212153,R. Gagliardini,23.00,Italy,78.00,85.00,Inter, 14.5M , 27K ,2004.00
2492,Eliseu,33.00,Portugal,78.00,78.00,SL Benfica, 4M , 13K ,2143.00
208574,F. Kostić,24.00,Serbia,78.00,83.00,Hamburger SV, 14M , 33K ,1939.00
226753,A. Onana,21.00,Cameroon,78.00,85.00,Ajax, 11M , 8K ,1352.00
178625,Mosquera,29.00,Spain,78.00,78.00,RC Deportivo de La Coruña, 8M , 26K ,1967.00
188103,Rochina,26.00,Spain,78.00,80.00,Rubin Kazan, 12.5M , 48K ,1981.00
199626,André André,27.00,Portugal,78.00,78.00,FC Porto, 10.5M , 16K ,2079.00
216778,Rúben Semedo,23.00,Portugal,78.00,85.00,Villarreal CF, 12.5M , 27K ,1806.00
138699,B. Džemaili,31.00,Switzerland,78.00,78.00,Montreal Impact, 9M , 54K ,2091.00
203980,K. Fortounis,24.00,Greece,78.00,82.00,Olympiakos CFP, 13.5M , 1K ,1963.00
147660,S. Ryzhikov,36.00,Russia,78.00,78.00,Rubin Kazan, 1.4M , 23K ,1163.00
188879,A. N'Diaye,27.00,Senegal,78.00,80.00,Wolverhampton Wanderers, 10M , 32K ,1861.00
204240,B. Reynet,26.00,France,78.00,80.00,Dijon FCO, 8.5M , 17K ,1131.00
153296,Y. Gourcuff,30.00,France,78.00,78.00,Stade Rennais FC, 10M , 28K ,2017.00
186832,K. Asamoah,28.00,Ghana,78.00,78.00,Juventus, 8M , 89K ,2142.00
183249,R. Bobadilla,30.00,Paraguay,78.00,78.00,Borussia Mönchengladbach, 10M , 41K ,2002.00
192722,R. Hamouma,30.00,France,78.00,78.00,AS Saint-Étienne, 10M , 42K ,2007.00
227796,C. Pulisic,18.00,United States,78.00,89.00,Borussia Dortmund, 16.5M , 31K ,1891.00
174549,M. Fernández,31.00,Chile,78.00,78.00,Necaxa, 9M , 17K ,2037.00
186581,K. Honda,31.00,Japan,78.00,78.00,Pachuca, 9M , 38K ,2031.00
198614,Raúl Navas,29.00,Spain,78.00,79.00,Real Sociedad, 9M , 30K ,1716.00
187607,A. Dzyuba,28.00,Russia,78.00,78.00,Zenit St. Petersburg, 10.5M , 70K ,1820.00
124375,B. Yılmaz,31.00,Turkey,78.00,78.00,Trabzonspor, 9.5M , 38K ,1910.00
182744,J. Holebas,33.00,Greece,78.00,78.00,Watford, 4M , 53K ,2112.00
192984,K. Casteels,25.00,Belgium,78.00,81.00,VfL Wolfsburg, 9M , 42K ,1223.00
161754,Javi García,30.00,Spain,78.00,78.00,Real Betis Balompié, 7.5M , 24K ,1983.00
197083,D. Caligiuri,29.00,Italy,78.00,78.00,FC Schalke 04, 10M , 42K ,1997.00
192476,Fontàs,27.00,Spain,78.00,80.00,RC Celta de Vigo, 10M , 24K ,1731.00
169181,K. Vermeer,31.00,Netherlands,78.00,78.00,Feyenoord, 6.5M , 14K ,1359.00
222943,Jony,25.00,Spain,78.00,79.00,Málaga CF, 12.5M , 26K ,1957.00
192991,C. Tosun,26.00,Turkey,78.00,80.00,Beşiktaş JK, 12.5M , 56K ,1928.00
198113,M. Höger,27.00,Germany,78.00,78.00,1. FC Köln, 10.5M , 38K ,2107.00
157665,S. Dann,30.00,England,78.00,78.00,Crystal Palace, 7.5M , 53K ,1603.00
216547,Rafa,24.00,Portugal,78.00,83.00,SL Benfica, 14M , 13K ,1846.00
189157,Y. Bolasie,28.00,DR Congo,78.00,78.00,Everton, 10.5M , 105K ,1871.00
212198,Bruno Fernandes,22.00,Portugal,78.00,85.00,Sporting CP, 14.5M , 16K ,2115.00
187366,D. Glushakov,30.00,Russia,78.00,78.00,Spartak Moscow, 7.5M , 56K ,2084.00
188135,Juanfran,28.00,Spain,78.00,78.00,RC Deportivo de La Coruña, 8M , 26K ,2061.00
186345,K. Trippier,26.00,England,78.00,79.00,Tottenham Hotspur, 10M , 76K ,2054.00
169706,J. Cork,28.00,England,78.00,79.00,Burnley, 9.5M , 55K ,2009.00
180714,Guilherme,31.00,Russia,78.00,78.00,Lokomotiv Moscow, 6.5M , 33K ,1185.00
176619,A. Ramos,31.00,Colombia,78.00,78.00,Granada CF, 9.5M , 15K ,1910.00
155887,M. Bradley,29.00,United States,78.00,78.00,Toronto FC, 8M , 10K ,2108.00
189423,Souza,28.00,Brazil,78.00,79.00,Fenerbahçe SK, 9.5M , 63K ,2041.00
178160,T. Mangani,30.00,France,78.00,78.00,Angers SCO, 9.5M , 28K ,2084.00
212977,N. Stark,22.00,Germany,78.00,85.00,Hertha BSC Berlin, 12.5M , 25K ,1898.00
189681,Rafael,26.00,Brazil,78.00,78.00,Olympique Lyonnais, 9M , 57K ,2084.00
210930,Carles Gil,24.00,Spain,78.00,83.00,RC Deportivo de La Coruña, 14M , 23K ,1863.00
164082,Adriano,32.00,Brazil,78.00,78.00,Beşiktaş JK, 5.5M , 47K ,2159.00
189682,B. Mee,27.00,England,78.00,79.00,Burnley, 10M , 53K ,1782.00
207862,M. Ginter,23.00,Germany,78.00,82.00,Borussia Mönchengladbach, 11.5M , 30K ,1923.00
210679,Paulo Oliveira,26.00,Portugal,78.00,82.00,SD Eibar, 11M , 22K ,1685.00
155897,C. Dempsey,34.00,United States,78.00,78.00,Seattle Sounders FC, 5M , 11K ,1911.00
198140,R. Funes Mori,26.00,Argentina,78.00,81.00,Monterrey, 13M , 63K ,2020.00
206591,M. Weiser,23.00,Germany,78.00,85.00,Hertha BSC Berlin, 12M , 25K ,2073.00
160000,H. Briceldo,25.00,Chile,77.00,77.00,Colo-Colo, 10M , 10K ,1865.00
185090,B. Moukandjo,28.00,Cameroon,77.00,77.00,, $-   , $-   ,1904.00
197891,Juanmi,24.00,Spain,77.00,83.00,Real Sociedad, 12.5M , 30K ,1845.00
220932,L. Kalinić,27.00,Croatia,77.00,79.00,KAA Gent, 7M , 19K ,1122.00
183556,N. Subotić,28.00,Serbia,77.00,77.00,Borussia Dortmund, 7M , 53K ,1699.00
200197,N. Blandi,27.00,Argentina,77.00,78.00,San Lorenzo de Almagro, 10.5M , 27K ,1841.00
210950,P. De Blasis,29.00,Argentina,77.00,77.00,1. FSV Mainz 05, 8.5M , 33K ,1983.00
188166,M. Phillips,26.00,Scotland,77.00,78.00,West Bromwich Albion, 10.5M , 68K ,1859.00
193290,M. Braithwaite,26.00,Denmark,77.00,80.00,Middlesbrough, 11M , 24K ,1993.00
231691,A. Lafont,18.00,France,77.00,89.00,Toulouse FC, 11.5M , 10K ,1174.00
192012,D. Reyes,24.00,Mexico,77.00,82.00,FC Porto, 10M , 13K ,1781.00
146701,Iván Ramis,32.00,Spain,77.00,77.00,SD Eibar, 5M , 22K ,1887.00
161805,V. Behrami,32.00,Switzerland,77.00,77.00,Udinese, 5M , 28K ,2054.00
156432,G. Hoarau,33.00,France,77.00,77.00,BSC Young Boys, 5.5M , 29K ,1801.00
52752,T. Barnetta,32.00,Switzerland,77.00,77.00,FC St. Gallen, 7M , 19K ,2023.00
183569,E. Choupo-Moting,28.00,Cameroon,77.00,77.00,Stoke City, 9M , 71K ,1888.00
202515,Jesé,24.00,Spain,77.00,81.00,Stoke City, 11.5M , 64K ,1807.00
146963,J. Pinola,34.00,Argentina,77.00,77.00,River Plate, 2.7M , 23K ,1904.00
205590,Luís Hernández,28.00,Spain,77.00,78.00,Málaga CF, 8M , 26K ,1918.00
210455,Jonny,23.00,Spain,77.00,83.00,RC Celta de Vigo, 10M , 21K ,1892.00
181271,B. Dočkal,28.00,Czech Republic,77.00,77.00,, $-   , $-   ,1964.00
230168,Raphaelito Anjos,29.00,Brazil,77.00,77.00,Santos Futebol Clube, 6M , 18K ,1155.00
184089,M. Carcela-González,28.00,Morocco,77.00,77.00,Olympiakos CFP, 9M , 1K ,1877.00
205850,L. Pavoletti,28.00,Italy,77.00,77.00,Cagliari, 9M , 70K ,1695.00
45595,D. Bonera,36.00,Italy,77.00,77.00,Villarreal CF, 1.2M , 23K ,1516.00
205340,Marcelo,27.00,Brazil,77.00,77.00,Rio Ave FC, 7.5M , 11K ,1624.00
229148,Dalbert,23.00,Brazil,77.00,84.00,Inter, 10.5M , 48K ,2007.00
109852,G. McAuley,37.00,Northern Ireland,77.00,77.00,West Bromwich Albion, 1.2M , 44K ,1566.00
216349,A. Halilović,21.00,Croatia,77.00,85.00,UD Las Palmas, 13M , 30K ,1799.00
225309,N. Amiri,20.00,Germany,77.00,85.00,TSG 1899 Hoffenheim, 13M , 30K ,1943.00
185373,I. Popov,29.00,Bulgaria,77.00,77.00,Spartak Moscow, 8.5M , 64K ,1970.00
139038,N. Burdisso,36.00,Argentina,77.00,77.00,Torino, 1.2M , 30K ,1566.00
149791,W. Hoolahan,35.00,Republic of Ireland,77.00,77.00,Norwich City, 3.9M , 31K ,1834.00
230431,Sidney Pessinho,25.00,Brazil,77.00,77.00,Grêmio Foot-Ball Porto Alegrense, 8M , 24K ,2009.00
194079,A. Potuk,26.00,Turkey,77.00,80.00,Fenerbahçe SK, 11M , 66K ,1974.00
198688,F. Pogba,26.00,Guinea,77.00,80.00,AS Saint-Étienne, 9M , 35K ,1823.00
173857,M. Andújar,33.00,Argentina,77.00,77.00,Estudiantes de La Plata, 4.5M , 15K ,1168.00
232226,D. Boyko,29.00,Ukraine,77.00,77.00,Beşiktaş JK, 6M , 40K ,1210.00
203299,A. Carrillo,26.00,Peru,77.00,78.00,Watford, 10.5M , 15K ,1917.00
172835,M. Andreolli,31.00,Italy,77.00,77.00,Cagliari, 6M , 50K ,1520.00
200228,Bruno,27.00,Spain,77.00,80.00,Getafe CF, 9M , 24K ,1533.00
212772,O. Duarte,28.00,Costa Rica,77.00,77.00,RCD Espanyol, 7M , 30K ,1616.00
224293,Rúben Neves,20.00,Portugal,77.00,86.00,Wolverhampton Wanderers, 12M , 39K ,2047.00
210214,Jozabed,26.00,Spain,77.00,80.00,RC Celta de Vigo, 11M , 27K ,1956.00
215079,P. Pérez,31.00,Argentina,77.00,77.00,Boca Juniors, 7.5M , 27K ,2039.00
230183,Gazzolisco,29.00,Brazil,77.00,77.00,Cruzeiro, 6.5M , 32K ,2128.00
209960,Pacheco,25.00,Spain,77.00,81.00,Deportivo Alavés, 8M , 19K ,1208.00
160040,M. Gamonales,29.00,Chile,77.00,77.00,Universidad de Chile, 6.5M , 15K ,2067.00
230184,Ronaldo Esler,29.00,Brazil,77.00,77.00,Santos Futebol Clube, 6.5M , 22K ,1973.00
226601,Vitor Hugo,26.00,Brazil,77.00,79.00,Fiorentina, 9M , 56K ,1563.00
190761,T. Arslan,26.00,Turkey,77.00,77.00,Beşiktaş JK, 9.5M , 52K ,2046.00
201519,J. Veretout,24.00,France,77.00,83.00,Fiorentina, 12M , 54K ,2025.00
196143,D. Pabón,29.00,Colombia,77.00,77.00,Monterrey, 8.5M , 65K ,2072.00
200752,Juan Jesus,26.00,Brazil,77.00,77.00,Roma, 7.5M , 56K ,1746.00
207920,E. Durm,25.00,Germany,77.00,79.00,Borussia Dortmund, 9M , 48K ,1918.00
197681,G. Imbula,24.00,France,77.00,82.00,Toulouse FC, 11.5M , 59K ,1896.00
198706,Luis Alberto,24.00,Spain,77.00,82.00,Lazio, 12M , 43K ,1684.00
189234,M. Risse,27.00,Germany,77.00,77.00,1. FC Köln, 9.5M , 38K ,2077.00
204341,Luís Neto,29.00,Portugal,77.00,77.00,Fenerbahçe SK, 7M , 59K ,1748.00
176949,B. Ruíz,31.00,Costa Rica,77.00,77.00,Sporting CP, 8M , 19K ,1920.00
198198,Jordi Amat,25.00,Spain,77.00,83.00,Real Betis Balompié, 10.5M , 59K ,1714.00
205878,S. Kapino,23.00,Greece,77.00,83.00,Olympiakos CFP, 9M , 1K ,1190.00
175671,J. Ďurica,35.00,Slovakia,77.00,77.00,Trabzonspor, 2.1M , 23K ,1720.00
198200,B. Stambouli,26.00,France,77.00,80.00,FC Schalke 04, 9M , 37K ,1913.00
214584,F. Armani,30.00,Argentina,77.00,77.00,Atletico Nacional Medellin, 5.5M , 6K ,1113.00
179768,C. Kaboré,29.00,Burkina Faso,77.00,77.00,FC Krasnodar, 7M , 43K ,1992.00
181816,A. Rukavina,33.00,Serbia,77.00,77.00,Villarreal CF, 3.4M , 32K ,1918.00
225850,P. Kimpembe,21.00,France,77.00,86.00,Paris Saint-Germain, 12M , 51K ,1685.00
198715,Sergio León,28.00,Spain,77.00,77.00,Real Betis Balompié, 9M , 30K ,1859.00
213051,M. Elneny,24.00,Egypt,77.00,81.00,Arsenal, 10M , 76K ,1959.00
214332,D. Torres,27.00,Colombia,77.00,79.00,Deportivo Alavés, 8.5M , 25K ,1975.00
194365,S. Okazaki,31.00,Japan,77.00,77.00,Leicester City, 8M , 74K ,1977.00
150590,C. Jallet,33.00,France,77.00,77.00,OGC Nice, 3.4M , 33K ,2084.00
190014,Y. Salibur,26.00,France,77.00,78.00,En Avant de Guingamp, 10.5M , 28K ,1936.00
198719,N. Redmond,23.00,England,77.00,85.00,Southampton, 13M , 68K ,1783.00
157503,A. Song,29.00,Cameroon,77.00,77.00,Rubin Kazan, 7M , 46K ,1926.00
208450,Andreas Pereira,21.00,Brazil,77.00,86.00,Valencia CF, 14M , 86K ,2039.00
172610,Castán,30.00,Brazil,77.00,77.00,Roma, 6.5M , 56K ,1562.00
148803,K. Huntelaar,33.00,Netherlands,77.00,77.00,Ajax, 5.5M , 17K ,1784.00
209989,T. Partey,24.00,Ghana,77.00,83.00,Atlético Madrid, 10.5M , 41K ,1985.00
204614,Mário Rui,26.00,Portugal,77.00,78.00,Napoli, 8.5M , 56K ,2028.00
193862,André Pinto,27.00,Portugal,77.00,78.00,Sporting CP, 8.5M , 17K ,1638.00
179527,L. Rémy,30.00,France,77.00,77.00,UD Las Palmas, 8.5M , 26K ,1877.00
221000,Badou Ndiaye,26.00,Senegal,77.00,80.00,Galatasaray SK, 11M , 59K ,2069.00
186953,O. Kıvrak,29.00,Turkey,77.00,77.00,Trabzonspor, 6M , 28K ,1304.00
192073,A. Bertolacci,26.00,Italy,77.00,80.00,Genoa, 11M , 88K ,2040.00
154954,A. Belenov,30.00,Russia,77.00,77.00,FC Ufa, 5.5M , 24K ,1133.00
220746,A. Živković,20.00,Serbia,77.00,86.00,SL Benfica, 14M , 11K ,1848.00
212811,M. Lemina,23.00,Gabon,77.00,83.00,Southampton, 12M , 68K ,2073.00
114764,Iraizoz,36.00,Spain,77.00,77.00,Girona CF, 1.2M , 13K ,1129.00
179789,D. Da Silva,29.00,France,77.00,78.00,SM Caen, 8M , 26K ,1623.00
115533,D. Benaglio,33.00,Switzerland,77.00,77.00,AS Monaco, 4.5M , 27K ,1195.00
191053,T. Rincón,29.00,Venezuela,77.00,77.00,Torino, 8.5M , 97K ,2062.00
191565,Y. Ōsako,27.00,Japan,77.00,78.00,1. FC Köln, 10.5M , 41K ,1898.00
192333,L. Sané,30.00,Senegal,77.00,77.00,SV Werder Bremen, 6.5M , 29K ,1725.00
193869,Gil,30.00,Brazil,77.00,77.00,, $-   , $-   ,1701.00
185422,J. King,25.00,Norway,77.00,81.00,Bournemouth, 11.5M , 69K ,1828.00
216655,Bastos,25.00,Angola,77.00,82.00,Lazio, 10M , 43K ,1694.00
210513,J. Quintero,24.00,Colombia,77.00,82.00,Independiente Medellín, 12M , 14K ,1840.00
121170,A. Meier,34.00,Germany,77.00,77.00,Eintracht Frankfurt, 4.7M , 34K ,1788.00
219732,G. Nkoudou,22.00,France,77.00,83.00,Tottenham Hotspur, 12M , 73K ,1906.00
194644,Montoya,26.00,Spain,77.00,80.00,Valencia CF, 9M , 31K ,2040.00
160087,L. Dalsaro,25.00,Chile,77.00,77.00,Colo-Colo, 8M , 8K ,2009.00
31831,K. Källström,34.00,Sweden,77.00,77.00,Djurgårdens IF, 4.3M , 9K ,2005.00
204120,T. Vaclík,28.00,Czech Republic,77.00,78.00,FC Basel, 7M , 32K ,1206.00
216409,M. Politano,23.00,Italy,77.00,82.00,Sassuolo, 12M , 52K ,1754.00
153177,M. Zárate,30.00,Argentina,77.00,77.00,Watford, 8.5M , 63K ,1952.00
158810,G. İnler,33.00,Switzerland,77.00,77.00,İstanbul Başakşehir FK, 3.6M , 27K ,2012.00
183130,M. Albrighton,27.00,England,77.00,77.00,Leicester City, 9.5M , 68K ,1988.00
194138,A. Gray,26.00,England,77.00,80.00,Watford, 11M , 63K ,1860.00
207707,Marçal,28.00,Brazil,77.00,77.00,Olympique Lyonnais, 7M , 59K ,1993.00
199005,M. Ryan,25.00,Australia,77.00,80.00,Brighton & Hove Albion, 8M , 36K ,1341.00
5213,A. Gamberini,35.00,Italy,77.00,77.00,Chievo Verona, 2.1M , 14K ,1643.00
185181,Yoel,28.00,Spain,77.00,77.00,SD Eibar, 6M , 19K ,1195.00
216158,S. Widmer,24.00,Switzerland,77.00,82.00,Udinese, 10M , 24K ,2038.00
192350,J. Aquino,27.00,Mexico,77.00,77.00,Tigres U.A.N.L., 9.5M , 65K ,1888.00
205408,S. Gentiletti,32.00,Argentina,77.00,77.00,Genoa, 5M , 32K ,1779.00
182882,C. Sánchez,31.00,Colombia,77.00,77.00,Fiorentina, 6M , 56K ,1940.00
183394,M. Sissoko,27.00,France,77.00,77.00,Tottenham Hotspur, 9.5M , 84K ,2140.00
202851,G. Defrel,26.00,France,77.00,79.00,Roma, 11M , 67K ,1841.00
170597,T. Krul,29.00,Netherlands,77.00,78.00,Brighton & Hove Albion, 7M , 54K ,1242.00
142950,R. Martínez,34.00,Argentina,77.00,77.00,Club Atlético Lanús, 4.3M , 21K ,1948.00
202087,J. Geis,23.00,Germany,77.00,80.00,Sevilla FC, 9.5M , 32K ,2108.00
148839,P. Verhaegh,33.00,Netherlands,77.00,77.00,VfL Wolfsburg, 3.4M , 55K ,1944.00
165735,B. Jones,35.00,Australia,77.00,77.00,Feyenoord, 2.1M , 9K ,1183.00
182888,H. Nordtveit,27.00,Norway,77.00,79.00,TSG 1899 Hoffenheim, 8.5M , 35K ,1948.00
210537,R. Steffen,25.00,Switzerland,77.00,79.00,FC Basel, 11M , 40K ,1960.00
219754,Bruno Varela,22.00,Portugal,77.00,83.00,SL Benfica, 9M , 9K ,1143.00
181098,M. Hasebe,33.00,Japan,77.00,77.00,Eintracht Frankfurt, 3.6M , 29K ,1983.00
210287,J. Córdoba,24.00,Colombia,77.00,82.00,1. FC Köln, 12M , 36K ,1918.00
172143,L. Schøne,31.00,Denmark,77.00,77.00,Ajax, 7.5M , 15K ,2051.00
182896,R. Rosales,28.00,Venezuela,77.00,77.00,Málaga CF, 7M , 26K ,2034.00
201073,N. De Préville,26.00,France,77.00,80.00,Girondins de Bordeaux, 11M , 49K ,1974.00
226161,Marcos Llorente,22.00,Spain,77.00,86.00,Real Madrid CF, 12M , 105K ,1835.00
214132,Y. Chará,26.00,Colombia,77.00,78.00,CPD Junior Barranquilla, 10.5M , 6K ,1923.00
216692,S. Torrico,37.00,Argentina,77.00,77.00,San Lorenzo de Almagro, 600K , 12K ,1152.00
216437,Wallace,22.00,Brazil,77.00,85.00,Lazio, 11.5M , 39K ,1562.00
198006,J. Toornstra,28.00,Netherlands,77.00,77.00,Feyenoord, 9M , 20K ,2007.00
200054,Pedro Obiang,25.00,Spain,77.00,82.00,West Ham United, 10M , 79K ,1990.00
105846,A. Boruc,37.00,Poland,77.00,77.00,Bournemouth, 600K , 32K ,1172.00
205943,V. Chiricheş,27.00,Romania,77.00,77.00,Napoli, 7.5M , 56K ,1869.00
188536,S. Hanni,26.00,Algeria,77.00,78.00,RSC Anderlecht, 10.5M , 27K ,1919.00
164985,C. Théréau,34.00,France,77.00,77.00,Fiorentina, 4.5M , 67K ,1877.00
213114,D. Rolán,24.00,Uruguay,77.00,80.00,Málaga CF, 11.5M , 43K ,1876.00
219258,Pedro Henrique,24.00,Brazil,77.00,82.00,Vitória Guimarães, 10M , 11K ,1574.00
225402,Bruno Gaspar,24.00,Portugal,77.00,82.00,Fiorentina, 10M , 48K ,2027.00
200315,Cristian Tello,25.00,Spain,77.00,78.00,Real Betis Balompié, 10.5M , 26K ,1845.00
230524,Formosandrinho,25.00,Brazil,77.00,77.00,São Paulo Futebol Clube, 10M , 35K ,1759.00
205693,S. Haller,23.00,France,77.00,82.00,Eintracht Frankfurt, 12M , 30K ,1773.00
230269,Claudio Coíntra,33.00,Brazil,77.00,77.00,Grêmio Foot-Ball Porto Alegrense, 5.5M , 28K ,1895.00
200318,M. Uth,25.00,Germany,77.00,80.00,TSG 1899 Hoffenheim, 11.5M , 40K ,1894.00
201342,F. Sørensen,25.00,Denmark,77.00,81.00,1. FC Köln, 9.5M , 33K ,1681.00
53630,J. Van Damme,33.00,Belgium,77.00,77.00,Royal Antwerp FC, 3.6M , 16K ,1979.00
140415,L. Britton,34.00,England,77.00,77.00,Swansea City, 2.7M , 62K ,1893.00
165247,I. Khune,30.00,South Africa,77.00,77.00,Kaizer Chiefs, 5.5M , 1K ,1377.00
212096,V. Grifo,24.00,Italy,77.00,80.00,Borussia Mönchengladbach, 11.5M , 33K ,1902.00
195202,T. Cairney,26.00,Scotland,77.00,80.00,Fulham, 11M , 50K ,1982.00
217731,Sandro,21.00,Spain,77.00,85.00,Everton, 13.5M , 84K ,1888.00
183427,F. Delph,27.00,England,77.00,78.00,Manchester City, 10M , 110K ,2073.00
208004,J. Veltman,25.00,Netherlands,77.00,78.00,Ajax, 8.5M , 13K ,1858.00
189060,A. Dragović,26.00,Austria,77.00,80.00,Leicester City, 9M , 47K ,1881.00
193158,D. Pröpper,25.00,Netherlands,77.00,80.00,Brighton & Hove Albion, 11M , 50K ,2033.00
204935,J. Pickford,23.00,England,77.00,85.00,Everton, 10M , 59K ,1304.00
169607,L. Cattermole,29.00,England,77.00,77.00,Sunderland, 7M , 13K ,1967.00
180359,Luisinho,32.00,Portugal,77.00,77.00,RC Deportivo de La Coruña, 4.9M , 24K ,1936.00
208008,Vitinho,23.00,Brazil,77.00,84.00,CSKA Moscow, 12.5M , 46K ,1962.00
205705,Z. Feddal,27.00,Morocco,77.00,78.00,Real Betis Balompié, 8.5M , 24K ,1722.00
225161,Vallejo,20.00,Spain,77.00,85.00,Real Madrid CF, 11.5M , 90K ,1739.00
188041,Rafael Carioca,28.00,Brazil,77.00,77.00,Tigres U.A.N.L., 9M , 68K ,2021.00
146059,David García,35.00,Spain,77.00,77.00,UD Las Palmas, 2.1M , 16K ,1784.00
172684,Javi Varas,34.00,Spain,77.00,77.00,Granada CF, 3.6M , 10K ,1285.00
184716,J. Allen,27.00,Wales,77.00,78.00,Stoke City, 10M , 68K ,1963.00
205966,A. Younes,23.00,Germany,77.00,81.00,Ajax, 11.5M , 15K ,1794.00
220814,L. Hernández,21.00,France,77.00,88.00,Atlético Madrid, 13.5M , 36K ,1679.00
194958,A. Mooy,26.00,Australia,77.00,78.00,Huddersfield Town, 10.5M , 52K ,2048.00
199823,Campaña,24.00,Spain,77.00,82.00,Levante UD, 10M , 21K ,2061.00
177553,Vieirinha,31.00,Portugal,77.00,77.00,PAOK Thessaloniki, 8M , 1K ,2057.00
216466,Wendell,23.00,Brazil,77.00,81.00,Bayer 04 Leverkusen, 9.5M , 41K ,1985.00
215699,Y. Sabaly,24.00,France,77.00,81.00,Girondins de Bordeaux, 9.5M , 35K ,1841.00
2196,R. Weidenfeller,36.00,Germany,77.00,77.00,Borussia Dortmund, 1.2M , 26K ,1069.00
210324,J. Hofmann,24.00,Germany,77.00,80.00,Borussia Mönchengladbach, 11.5M , 33K ,1854.00
199829,Timor,27.00,Spain,77.00,78.00,Girona CF, 8.5M , 25K ,1958.00
184469,H. Arter,27.00,Republic of Ireland,77.00,78.00,Bournemouth, 10M , 66K ,2030.00
229270,M. Lemos,21.00,Uruguay,77.00,83.00,UD Las Palmas, 10.5M , 17K ,1836.00
230294,Louri Beretta,25.00,Brazil,77.00,77.00,Fluminense Football Club, 10M , 43K ,1865.00
175254,F. Caicedo,28.00,Ecuador,77.00,77.00,Lazio, 9M , 56K ,1936.00
202135,S. Sturaro,24.00,Italy,77.00,82.00,Juventus, 11.5M , 81K ,2110.00
226456,Pablo Fornals,21.00,Spain,77.00,86.00,Villarreal CF, 14M , 27K ,1932.00
199577,Sergi Gómez,25.00,Spain,77.00,84.00,RC Celta de Vigo, 10.5M , 23K ,1735.00
194201,P. Jansson,26.00,Sweden,77.00,79.00,Leeds United, 9M , 37K ,1671.00
148123,A. Berezutskiy,35.00,Russia,77.00,77.00,CSKA Moscow, 2.1M , 31K ,1706.00
228251,L. Pellegrini,21.00,Italy,77.00,85.00,Roma, 13M , 48K ,2016.00
169115,A. Masiello,31.00,Italy,77.00,77.00,Atalanta, 6M , 28K ,1719.00
189595,M. Ekici,27.00,Turkey,77.00,77.00,Fenerbahçe SK, 9.5M , 66K ,2096.00
192667,A. Nyom,29.00,Cameroon,77.00,77.00,West Bromwich Albion, 6.5M , 65K ,1863.00
183966,F. Roncaglia,30.00,Argentina,77.00,77.00,RC Celta de Vigo, 6.5M , 24K ,1909.00
160161,P. Hidalgado,25.00,Chile,77.00,77.00,Colo-Colo, 10M , 10K ,1759.00
177569,J. De Guzmán,29.00,Netherlands,77.00,77.00,Eintracht Frankfurt, 8.5M , 33K ,2016.00
182945,M. Gradel,29.00,Ivory Coast,77.00,77.00,Toulouse FC, 8.5M , 69K ,1955.00
158626,M. Debuchy,31.00,France,77.00,77.00,Arsenal, 6M , 88K ,2056.00
159906,C. Candero,29.00,Chile,77.00,77.00,Universidad de Chile, 6M , 12K ,1165.00
183714,S. Terodde,29.00,Germany,77.00,77.00,VfB Stuttgart, 9M , 33K ,1734.00
201893,Recio,26.00,Spain,77.00,81.00,Málaga CF, 9.5M , 24K ,1993.00
213160,R. Zobnin,23.00,Russia,77.00,84.00,Spartak Moscow, 10.5M , 48K ,1951.00
171688,Fábio Coentrão,29.00,Portugal,77.00,77.00,Sporting CP, 6.5M , 125K ,2051.00
204713,J. Campbell,25.00,Costa Rica,77.00,80.00,Real Betis Balompié, 11M , 92K ,2005.00
